75,"Osprey is a popular manufacturer in the backpacks category. The Osprey Sojourn 80 listed above is a travel backpack that comes with the joy of wheels! It can be worn on the back or transformed into a trolley bag for when you have purchased too much o your trip and your bag weighs a ton.Osprey Sojourn 80This bag has a capacity of 80 L, providing plenty of space for a long weekend away or a week-long business trip, for instance. It comes with a variety of features to help make packing and travelling that bit easier. These include the following: Chest and hip straps Padded back Key holder Internal compression straps Flip-open main compartmentThere are carry handles on the top, side and bottom and there is a front pocket on the outside of the pack; this is ideal for storing items that you need quick, easy access to. Inside the bag, there is a dedicated document sleeve as well as a pocket for wet garments or towels. The zippers are lockable with a padlock, though this would need to be purchased separately.Rival BrandsOsprey is a top manufacturer when it comes to backpacks and has a great range to choose from. Other popular brands include Fjallraven, The North Face, Herschel and Deuter."
76,"Jacqueline - 15/06/15 With a 25 L carry capacity, the Vaude Moab 25 for men is not short on space. Whether cycling downhill or mountaineering, you can be sure you have enough room to carry your essentials. Accessing them any time is relatively easy too, as this backpack is equipped with 3 separate compartments, including a main cavity, a small upper cavity and a bottom cavity with integrated rain cover.Measuring H52 x W29 x D22 cm and weighing 1190 g, it's fairly compact and lightweight yet robust enough to meet your trail needs comfortably. The choice of colours is super (grasshopper, hydro blue, black), and the contrasting zip makes this bag even more stylish.Enjoy a comfy fit thanks to the body-contact suspension system that allows efficient circulation of air on the back and in the waist region, providing excellent breathability. The ergonomic hip belt and padded shoulder straps deliver more comfort around the waist and shoulders respectively, whilst the compression straps, reflective elements, hydration system port and water-repellent structure of this cycling backpack make it a trail expert.The hip belt and sternum strap are meant to provide stability and comfort in case of a full load. There are also several convenient holders to keep your tools and emergency kit handy but safe and secure - bicycle pump, keys and safety lights, for example. A separate external cavity holds your helmet safely.For organised touring, the large cavity on the Vaude Moab 25 has internal pockets for all your necessities, so you need not search for items upside down. It's well organised for easy and quick access to everything. The small, upper-front compartment can hold your sunglasses or other frequently used items.Well designed and eco-friendly, the Vaude Moab 25 men's version is also available in 12, 16 and 20 L capacity, whilst for women the 14 L capacity Vaude Moab 14 is equally practical."
77,"Fjällräven is a hugely popular brand when it comes to backpacks. The Kånken Laptop backpack is available in a couple of sizes; there is a 15"" pack available along with the 13"" as listed above, in addition to a mini version and a kids' model.Fjällräven Kånken Laptop 13""Fjallraven's conception with the Kanken series was based around developing a unisex daypack to prevent back problems, which were common at the time amongst school children. Staying true to this, these bags have been ergonomically designed to help straighten out your back and comfortably manage a given load. Given it's narrow shoulder straps, it's advised against over packing as they would dig into the wearer. The straps themselves are adjustable to suit wearers' height and style. There is also a carrying strap for wear as a 'hip' tote bag.DesignThe current range of Kanken backpacks has over 20 different colours available. Classed as their everyday outdoor model, they are made from hard-wearing vinylon fabric, which is both water resistant, durable and lightweight too, containing no non textile parts of animal origin. The bag is designed with one large front zipper which conveniently opens up the entire front of the bag, giving full access to the contents within, making them easy to put in and take out. There are also two slim side pockets for quicker access to smaller items such as bottled water. The inside is compartmentalised into two pockets, one of which can hold a 13"" laptop."
78,"Josefine - 18/06/15 As the name suggests, Jack Wolfskin's ACS Hike 34 Pack offers a loading capacity of 34 L. Models are available in different colours, so match a black, red or brown pack to your outdoor gear and clothing.This model is equipped with 2 compartments: a main and a base compartment. You can close it all with the lid and compress the pack using the lid's closing straps. The main compartment comes with an inside pocket that is big enough to store a water bladder. The base pocket houses a raincover that keeps the interior of the backpack dry. You won't have to worry about your clothes and other hiking equipment getting wet when hiking on a rainy day.This backpack's size is suitable for hiking trips that last several days. The ACS Hike 34 is also comfortable to carry for longer periods of time thanks to the integrated ACS suspension system. Its sturdy and adjustable design grants ventilation to your back while distributing weight via the ergonomically and specially moulded shoulder straps. In addition, this rucksack is equipped with a chest strap that you can adjust to your level of comfort. It also has a signal whistle attached to it. The hip belt comes with extra padding and helps shift the weight off of your shoulders.Store little extras like valuables or snacks in one of the 8 additional outside pockets, or attach a trekking pole and other hiking equipment to the backpack using the gear attachment options."
79,"Vans Mohican BackpackThis rucksack may look simple and lightweight but there is much more to the Vans Mohican Backpack than meets the eye. The highly versatile Mohican features a large main compartment with organizational pockets for smaller items, and sports one of the most iconic backpack designs in the world. With a 20L capacity and 39x30x23cm dimensions (Height x Width x Depth), the backpack can take a surprisingly large load. Padded shoulder straps ensure carrying comfort, even when the rucksack is filled to the brim. The small front compartment is ideal for the storage of lunch, cell phones, wallets, or other small accessoriesAppearance is a big component in the popularity of the the Vans Mohican Backpack. The Vans logo is seen on the front pocket and back strap, while the plain colour versions have a large Vans logo emblazoned across the front. The Vans Mohican Backpack is manufactured from a durable 600D polyester fabric with TPE backing and all fastenings are zips.The Vans Mohican Backpack will appeal to skaters, backpackers, and extreme sport enthusiasts looking for contemporary street wear. The rucksack is also an excellent bag for school and college."
80,"Fjällräven rucksacks have seen a rise in popularity in the past couple of years. These high-quality bags are durable, comfortable to carry and generally offer a great range of features. The Fjällräven Rucksack No. 21 Large, as listed above, is a large, laptop daypack with a total capacity of 30 L. It is made from heavy duty, G1000 cotton and synthetic fibre and is water repellent. It is IATA approved and is suitable for use as cabin baggage when travelling. There is also a smaller version of this backpack available, the Fjällräven Backpack No. 21 Medium, which has a 20 L capacity.Fjällräven Rucksack No. 21 LargeWith a padded base, padded back and a dynamic range of pockets, the Fjällräven Rucksack No. 21 Large lets you carry your laptop and other belongings safely and comfortably. Outer front and side pockets let you stow smaller items such as your smartphone, MP3 player, headphones, wallet and keys, while the interior has a dedicated laptop pocket for a 17"" laptop.Fjällräven Rucksack PricePrices for the Fjällräven Rucksack No. 21 Large vary depending on the colour and the shop, but you can expect to pay between £150 and £200 in most cases. Other popular Fjallraven backpacks include the smaller and cheaper daypack, the Fjällräven Kånken and the Fjällräven Kajka 65 trekking rucksack."
81,"Style, durability, capacity and comfort are the hallmarks of the Eastpak Padded Pak'r. Suitable for young people of both genders, the pack will offer years of service under the most rugged conditions.Capacity-wise the the Eastpak Pak'r offers a hefty 24 litres of internal holding space, which is plenty for everyday use. At the same time, it weighs in at a modest 0.42 kilogrammes. The main compartment can hold A4-sized documents and folders or a laptop, making it ideal for students. In addition, the pack contains a front pocket to keep everyday items such as wallets, pens and keys. Though spacious, it can be taken on an airplane as cabin baggage.A key characteristic of this model is its comfort. The padded back ensures softness even when packed with books, laptop and other heavy items. It also features padded, ergonomic shoulder straps for a comfortable carry. The straps are stylishly slim for extra comfort and a carry handle at the top of the pack offers a convenient way to lift it with one hand when needed.Another nice feature of the pack is its strong waterproof qualities. The water-repellent polyester exterior and the waterproof zips will help ensure the pack's contents will remain dry during showers and downpours. It also features reflective elements so as to be easily visible in low light.The Eastpak Pak'r is a fine choice especially students and school kids in need of a stylish, durable and versatile luggage solution. It will last for years, resilient to the knocks of daily life and as such represents good value for money."
82,"The Targus Rolling Notebook Backpack has been designed to make carrying items even easier with high quality straps and a sleek design, but it goes one step further as it also features a sturdy pull up handle and quiet wheels for those than want to avoid the risk of an aching back or pulled shoulder. In most cases it is only suitcases that can be transported this way as backpacks are made for, well, people's backs. However, this fantastic item is something of a hybrid, but remains light and easy to carry or pull.Opening it up, you will find a great amount of space. At the front, there is a zippable pocket for small items like pens, calculators and USB sticks. It also includes a business card holder and clips for your keys. To the rear of that, another pocket provides ample room for a number of folders and books, as well as a sleeve for a tablet computer. There are also organiser pouches for an MP3 player and sunglasses.At the back there is a padded slot for a 15 inch laptop, making working on the move both comfortable and straight forwards. On the bottom a clever foldaway wheel cover can placed under the backpacks' skates to ensure that any items you put the bag on remain clean.Targus has been a leading name in computer accessory market for some time and its line of bags and cases are of the same high standard as its electronics, with good quality stitching and durable yet lightweight materials and sleek looks. However, there are a few things that would have made this backpack better. For one, the retractable handle could do with being a little longer for people who are over six feet in height, and secondly, there is no real space for carrying large body cameras. That's not really an issue, though, as this backpack is aimed more at business people and students than photographers. It seems that Targus is not trying to rival brands such as Lowepro and Manfrotto, but is instead producing items that are in the same range of those produced by Wenger Swissgear, albeit at a more competitive price point."
83,"Californian brand Osprey began their production back in 1974 and have since been a respected and reliable brand of outdoor equipment. Osprey backpacks have something for occasions, be it hiking, backpacking, trekking, or in the case of the Sojourn series, an eagerly awaited trip to one of the world's many destinations.Sojourn 60 FeaturesThis backpack is perfect for globetrotters who see the world an their oyster. Some features worth noting include: adjustable trampoline suspended mesh back support system for extra comfort and ventilation removable harness and hip belt plus an adjustable torso that zips away patented Osprey technology with Osprey HighRoad chassis, ErgoGrip retractable handle and StraightJacket compression for stabilisation Lockable zippers to access the main compartment of the rucksackWheel Around the WorldThe great thing about this Osprey rucksack is that it can be carried comfortably or simply wheeled on an injection moulded chassis. The wheels themselves contain sealed bearings and there is ample ground clearance to ensure a smooth rolling experience. Internal compartments include a liquid/accessory pocket and dual mesh pockets to separate washed and unwashed clothes or dirty shoes."
84,"The Osprey Syncro 15 is the ideal bicycle backpack. Weighing in at 0.56 kg and with dimensions of 45 x 26 x 23 (L x W x D ), it is a lightweight and streamlined pack; certainly much lighter than previous models. It features the AirSpeed trampoline suspended back-system, which effectively circulates the air away from your back, helping to keep it cool and dry. The LightWire frame makes it stable and more comfortable to wear for a prolonged period, ideal for lengthy bike tours. The ventilated BioStretch hipbelt and harness further helps to increase airflow and helps to keep it secured in place. It has an integrated, high-vis raincover, that will improve your visibility and keep your pack dry when riding on trail or road.Stretch mesh side pockets provide extra storage space for tubes or repair tools. It also features a scratch-free electronics pocket, so you can take your mobile or GPS with you and keep it safe. The clever LidLock bike helmet attachment helps to keep your gear in arms reach. With 15 L volume, one main compartment with dual zip access and a front compartment that comes with an internal organiser for specific bike spares and tools, you will have enough space for all your essentials.Within the range the Syncro 15 is sandwiched between the Syncro 10 and Syncro 20 models. This pack is also compatible with their own brand of hydraulic reservoir, which can be purchased separately and comes in handy when you are on the road for a longer period."
85,"If you are on the lookout for a comfortable daypack that can safely hold a 15"" laptop, The North Face Isabella is an excellent option. Designed for women, it would make a great travel bag or day bag for school or university. It has an internal, dedicated laptop sleeve along with an array of pockets that organise the interior space nicely.The North Face IsabellaThis backpack has a generous capacity of 21 L, which is a good amount for a school or office backpack. It has a back-panel designed specifically for women, soft shoulder straps and a hide-away sternum strap that comes in handy if your bag is very full and heavy. There is an internal media pocket for storing a USB or hard drive, as well as a tablet-sleeve with a fleece lining. There is also a fleece-lined pocket on the top of the bag carrying smaller items that you may need quick access to, such as a key card, sunglasses, phone or wallet.Backpacks from The North FaceThe Isabella is quite a new backpack from The North Face and is available in a few different colours including pink, black and blue. Other laptop backpacks for women from this brand include slightly larger, 26 L The North Face Women's Vault, and the smaller, 12 L North Face Electra."
86,"The Osprey Atmos AG 65is a men's trekking rucksack. It comes as part of the brand's Atmos AG series. AG stands for anti gravity. These backpacks are built to be comfortable in cold weather while remaining versatile enough to be used all year round. There is a smaller version available than the model listed above; the Osprey Atmos AG 50 has a 50 L capacity as opposed to 65. Reviewers and users find this pack to be extremely comfortable and well-organised. It has excellent ventilation and is lightweight with an adjustable hip belt. Some note that it is not ideal for super heavy loads of about 45 pound or more.Osprey Atmos AG 65As the name suggests, this backpack has a capacity of 65 L. It has a good range of features including the following: Padded back Chest strap and hip strap Hydration pack compatible Holder for walking sticks and ice axe Water repellent exteriorWhen it comes to layout, there are multiple pockets on the pack including a front pocket, a base compartment and a side pocket.More from OspreyPrice-wise, the Osprey Atmos AG 65 is good value. It is not the cheapest rucksack on the market but if you are looking for great quality, and a backpack that will last well in the long term, you cannot expect to pay much less than £150. Other popular Osprey backpacks include the Exos, Sojourn and Talon models. For women, the Osprey Sirrus 26 is worth a look."
87,"Jacqueline - 12/06/15 Mother of Eco, Vaude has designed another Simony backpack model with a generous 48 litre capacity, so there is no fear of lacking space. The Simony 40+8 alpine backpack is a technical bag ideal for users who would like to attack the trail with a single pack. With a hydration system port, ice axe holder, ski attachment and rope fixing straps on a sporty, well-padded and optimum suspension structure including an emergency whistle, walking through the alps couldn't be more comfortable, practical or safe.Keeping your essentials close at hand is ensured thanks to the main compartment, and the map and crampon cavities. These are accessible through outer tagged zips. As mentioned above, tools can be conveniently attached on specialized holders for quick and easy access when required. Unlike backpacks from other brands that may be made from easy-wear materials, the Simony 40+8 boasts a solid structure with 420 D Plain Polyurethane and an inner Polyamide, meaning it's comparatively durable and water repellent. The floor, lid, and zips are equally water resistant too, making this pack ideal for glacier as well as north wall expeditions.The Simony 40+8 comes with side compressions straps that will serve a great deal. If you don't have too far to go, rather than carrying along an empty 40+8, simply compress the structure to a more compact form. Alternatively, carry volume can be increased to take an additional 8 litre load. Lifting the bag by hand is made easy thanks to the carry handle on the top. In total, it measures H 68 x W35 x D25 cm and weighs 145 g.The Vaude Simony 40+8 is extremely lightweight and available in black, indian red and hydro blue colours."
88,"Our editorial team - 11/11/15 In true Roxy style, the Shadow Swell backpack has a beachy, surfer chick appeal to it. Available in a range of different colours and styles, the models listed above vary in terms of colour and pattern, so it is important to check the images of each offer to be sure of the model you are purchasing. The pack would particularly suit students who need a spacious and comfortable day bag, would make a great gym or sports bag or would be an ideal travel backpack for short trips away.The backpack offers a great amount of space, spread over 4 pockets; 2 small pockets on the front of the pack, a large, main compartment and a smaller pocket at the back that would fit a laptop or a couple of magazines.Equipped with two small but spacious front pockets, the pack offers the opportunity to stay organised; the top front pocket would fit small items such as glasses or sunglasses, an MP3 player, wallet or other little bits n bobs. The lower pocket is quite large and contains two 'slots' for the likes of a passport or travel documents. There is also an attachment for a set of keys. It is IATA approved, so is suitable as cabin baggage and would be a great option for weekend trips where you wish to travel light. The padded shoulder straps are adjustable and each side of the bag is fitted with a mesh pocket for stowing water bottles or perhaps some snacks.Roxy have a wide range of backpacks available - the 'Charger' is quite similar to the Shadow Swell but the pockets have a slightly different layout. The Roxy Always Core is a little smaller and comes at a smaller price tag, and still offers plenty of space and pockets for staying organised. If you like natural materials the Roxy Gallery backpack might be worth a look – made from cotton, this one costs a little more than the Shadow Swell; it too offers great space and comfort, but in a natural fibre."
89,"The Jack Wolfskin Ancona backpack is a 13 litre women's daypack with a comfortable slimline design. With plenty of compartments and pockets, comfort is also a major design factor for this daypack.ANCONA Features Dimensions: this backpack is 41 cm in height, 26 cm wide and 21 cm deep. Material: the ANCONA is composed of synthetic fiber that is water repellent Pockets: inside pocket that fits A4 sized documents, front pocket and mesh side pockets Straps: ergonomic shoulder padded strapsSummarySo, if a day trip is on the cards, or you simply need something to go about your daily business, this Jack Wolfskin backpack is ideal and specifically designed for female bodies. Practical and stylish, the backpack is also available in a wide range of colours and designs."
90,"Dennis - 18/12/15 The Quechua Arpenaz represents a classic choice for day-to-day activities, short hikes or trips to school. Its 10 L capacity offers enough storage space for documents and folders, a camera, or a water bottle and towel. Weighing a mere 0.25 kg, this daypack is highly portable and easily stored away when not in use.Due to its compact nature, the Arpenaz backpack is perfect for brief walks on flat surfaces or low-level hiking. The padded back comes to the rescue on such occasions by lessening the stress on the spine and providing welcome ventilation for more comfort whilst you're enjoying nature. It's equally suited to a brief weekend holiday, should this trip require only a few essential pieces of clothing. Since the bag passes the IATA-Norm requirements, it is also suitable as a cabin luggage companion.In terms of design, strategically placed chest and hip straps offer snug tightening options whilst an outer pocket provides practical, easy-access storage. The entire backpack is made of PU-coated synthetic fibre, which is water-repellant to combat poor weather conditions. The bag should be cleaned carefully; simply brush it with warm, soapy water when needed.Quechua offers the Arpenaz in a variety of colours to suit individual preference. Whether black, blue or red, this backpack makes for an ideal companion whilst you're on the move."
91,"A blend of style and toughness, coupled with a generous capacity and versatile storage options make the Wenger Ibex blue/black Laptop Backpack perfect for computer users needing to safely take their laptops on the road.Colour-wise, this backpack is a combination of two classic; black and blue. Other than giving the pack a professional look, these dark shades are ideal for travel as they help hide scuffs and stains and keep the pack looking good under all conditions. It's a hardy model, too. The exterior is crafted from 1680 D Polyester to withstand rigorous use. It's also water repellent. Moreover, a reinforced base protects the bottom of the unit against knocks and ground moisture.However, where this unit shines is in its capacity. Road warriors will appreciate the capacious interior and varied storage options of the Wenger Ibex blue/black Laptop Backpack. The 25-litre interior features two compartments. Firstly, the padded Comp-u-Flex compartment holds a 17"" laptop in snug safety. The second can accommodate A4 size documents making it ideal for the travelling businessman.The Wenger Ibex also sports a batch of versatile storage options both inside and out. One nice feature is the QuikPocket, an easily accessible front pocket to keep important items that might be needed in a hurry. Other convenient pockets hold pens, credit cards, mobile phone and music player. There's also a book compartment and various mesh pockets to hold a variety of items such as coins. On the outside is a mesh pocket to hold a water bottle.Despite the capacity, the unit has a modest footprint. Being classed as Cabin Luggage (IATA-Norm), the Wenger Ibex can be taken as hand luggage.The backpack features several thoughtful touches in its design. One is the Air-Flow Back Padding for coolness and comfort. Another is the ergonomic shock-absorbing shoulder straps that help distribute weight for optimal comfort and safety. In addition, a tough carry handle at the top allows the unit to be conveniently carried by hand. This is useful in places such as airport check-in queues.At the end of the day, the Wenger Ibex is a fine option for those wishing to take their valuable and fragile laptop computers on the road and also works well for carrying documents and other items."
92,"Targus are well known producers of computer accessories and bags with modern electronics in mind. This CitySmart laptop backpack, is designed to carry a lot more than your laptop and hosts various handy pockets and compartments to keep all your belongings safe and compact. The Targus CitySmart is geared towards the modern professional.Laptop Backpack FeaturesSome of the main highlights of this laptop backpack include the following: a Multi-Fit cradle that can fit a laptop of 12.5 - 15.6 inches the backpack is made with lightweight and durable materials for longer-lasting wear and less strain on your back. the is an additional tablet pocket to fit snugly inside too a dream for organising other day-to-day belongings with pockets and compartments including an easy to access workstationCitySmart ErgonomicsEveryone knows what a pain, literally, cumbersome backpacks can be. Badly designed backpacks can be a huge strain on those dragging them around. This Targus laptop backpack amazingly weighs under a single kilogram when empty and yet boasts a total capacity of 22 litres. A trolley strap attaches conveniently to trolley bags so you won't be weighed down when getting ready to travel. Another added bonus is the padded shoulder straps and ventilated back padding for maximum comfort."
93,"Load up and head out in style with a Roxy Sugar Baby daypack. This collection successfully mixes high fashion, comfort and durability into their products. Choose one for everyday travelling or actual backpacking; this a high quality, mid-range priced accessory for your collection.The stylish choices all come with a practical side. Roxy has paid attention to details with a roomy 16 L double zipped main compartment and easily accessible zippered or fold over front pockets. Some models have a padded lap top sleeve, securely designed media pocket and outer pocket organizer. A variety of durable and water repellent fabrics are available to protect your investment. These include 100% pure polyester, cotton and authentic suede or leather trims.Popping prints and cheerful or exotic patterns make these daypacks suitable for professionals, fashionistas and college students. These bags can handle a load of heavy books or files with ease. With so many selections, from hip to conservative, there is something for everyone's taste and requirements.Designs include solids, stripes, prints and colour block patterns in cool or bold hues. True blacks and all shades of brown are available for a businesslike appearance, they plainly display their quality and unique attention to details. For the more adventurous, colours range from berry to sparkling grape with bright neon in the mix. Match them up with the wallets and pencil cases in complementary shades.Sugar Baby looks good and feels good, as soft padded adjustable shoulder straps provide utmost comfort. Secure Velcro fastening and webbing carry handles are an added bonus. If in the market for sturdy and lightweight bags in a multitude of style choices, Roxy Sugar Baby daypacks feature the perfect items for consideration."
94,"This Deuter backpack is a stylish and practical solution to carrying loads on hikes or mountain excursions. Packed with lots of pockets and equipped with a special ventilation back support system, the Deuter Futura 32 has got what it takes for avid adventurous outdoors types. Feature-packed and made with robust and flexible material, this backpack also comes with some favourable price options.Deuter Futura 32 FeaturesSome of the more notable features of this backpack include the following highlights: raincover, padded hip belt, hydration system compatible, wet pocket, valuable pocket and side pockets anatomically formed shoulder straps with special 3D AirMesh lining for maximum ventilation the twin frame construction is what gives the Deuter Futura 32 such a lightweight feel the load weight is transferred to ventilated hip fins for a sturdy and even weight distributionBackpack MaterialsThe Deuter Futura 32 comprises of two main materials. Deuter Super Polytex is a multi-purpose fabric that is both lightweight and durable, while Deuter Ripstop 210 is an ultra-tight hard-wearing weave easily recognised by its technical shiny appearance. Both materials are designed to keep the weight of the backpack to a minimum. Longer-lasting backpacks like these means less expense in the long run."
95,"The North Face Aleia 32-RC is a fully functional and well-designed backpack for hiking but also serves well for all-round day travel, hills walking and commuting to the office or school. Even filled to capacity, it will feel nearly weightless on your back thanks to trampoline back panel suspension - one of the brand's state-of-the-art suspension systems that provides adequate airflow and stability.The North Face Aleia 32-RCThe Aleia 32-RC has a capacity of 32 L and is made from lightweight material. It is specially designed to fit women comfortably.This product is equipped with a carry handle at the top, adjustable shoulder straps and a padded, ventilated mesh back panel for comfort. The outer zipper pockets are perfect for storing items that you may need to access quickly. Valuables such as an iphone, wallet or MP3 player can be securely kept in the internal organiser. The daypack also features two mesh side pockets and two tool keepers - ideal for storing water bottles and trekking poles or ice axes. In addition, this backpack features a hydration sleeve that can hold a reservoir.The colour range and design are attractive, and the Aleia 32-RC fits well thanks to its fantastic features and high-tech back suspension."
96,"Our editorial team - 13/05/15 A sleek modern look, versatile storage options and impressive durability make the Targus Essential a fine option for general users, students and business people. The medium-sized backpack is distinguished by its stylish two-tone design. A combination of classic black and grey make the pack suitable for both formal and informal use.With a capacity of just under 20 L, this model is roomy enough and in particular is able to handle laptops with screens of up to 15.4 inches in a specially padded sleeve in the rear of the main compartment. This sleeve is equipped with a security fastener to hold the laptop firmly in place while on the move. The product is IATA compliant which means it can be taken aboard an aircraft as cabin baggage.Other than the main compartment, versatile storage functionality is provided by the front workstation which offers easy-access to key items. Unzipping this section reveals a range of pen slots as well as zipped and mesh pockets to hold items such as books, calculators, computer mice, and flash drives. To one side is a mesh pocket to hold a water bottle or umbrella, and to the other, a zipped pocket that can hold smaller items such as a music player or mobile phone.The Targus Essential also features enhancements for comfort and ease of use. A padded back and broad carrying straps ensure comfort when carrying the pack. Plus, a tough carry handle on the top permits the pack to be carried with one hand when needed such as when waiting or in crowded spaces such as on trains or buses.As with all Targus products, the Essential backpack is a tough product that offers strong protection and a long working life. In fact, this model comes with a limited manufacturer's lifetime guarantee. The exterior is crafted from water repellent polyester to ensure that the contents remain dry during storms and rain showers."
97,"The versatile Vaude Splash 20+5 bike backpack is great for multi day cycling tours and short trips but can also be used as a commuting pack, although do bear in mind that it has not got a padded laptop compartment.With the zip expansion you can increase the volume of the pack to 25 L. Reflective elements and a safety light attachment at the front ensure you can be seen when cycling at dusk or in rainy weather conditions. With ergonomically shaped shoulder straps, a padded hip belt and a sternum strap, no matter the type of ground you're cycling on, the pack is securely fastened to your back. Compression straps help keep belongings from moving around within the pack, essential especially when your pack isn’t filled to capacity.The breathable Aeroflex mesh and back suspension allows the moisture to be carried away from the body, helping to keep you dry. There is an opening for a hydration system, ideal when cycling for long periods of time, keeping you hydrated with ease.The front zipped compartment have specifically designed pockets for your map and smartphone whilst large side mesh pockets are ideal for keeping things such as sun cream and tissues easily reachable. You can also attach your helmet to the front of the pack when not in use. Finally, you can choose between a range of different colours, such as black, blue, red, green and grey."
98,"The Kaipak 28 is a robust trekking backpack from Fjällräven, which utilises their core philosophy of fewer features, fitting only the most simple, dependable and durable features to the backpack. This creates a bag that is lightweight, looks sleek and offers space for large items.Fjällräven Hiking Backpack: FeaturesThis model is produced from Fjällräven's very own G-1000 HD Eco material, formed from recycled polyester and organic cotton. HD stands for heavy duty, signalling this material as the extra durable version of the fabric, suitable for more difficult and testing treks where damage to the backpack is a higher possibility. G-1000 is a densely woven fabric that is sure to prepare you for any adventure ahead. The material is hardwearing, water resistant, windproof as well as breathable, delivering the ultimate protection for your belongings.The base of the rucksack is layered with durable nylon to ensure the contents of your bag whilst laid on the floor remain dry and safe. The back of the model contains aluminium supports coupled with comfortable padding, both of which provide a sturdy structure along with an extremely pleasant wearing experience, especially if you suffer from back pain when carrying a heavy load. The shoulder straps are also padded, expanding the comfort features. The straps are equipped with a chest strap that contains a safety whistle and the bag also has with a waist strap, enabling the backpack to achieve an advanced level of stableness and grip against the wearer.The backpack contains a pocket in the lid flap, along with another fitted on the inside of the lid flap. The pocket in the lid is spacious, whereas the pocket fitted inside is smaller and zipped, accomodating smaller necessities such as money, keys, and a mobile phone. Located on the front is a generous pocket that provides space for items that must be close at hand such as rainproof clothing for when the weather conditions take a sudden turn for the worse.Another key feature of this rucksack is a fastener located on the side of the structure, placed specifically to hold trekking poles. This fastener holds the pole extremely tightly from both ends, ensuring the heavy pole will not feel loose or affect your free movement when trekking.Fjällräven Kaipak 28: Price UKPrices for the Kaipak 28 vary depending upon the colour selected, starting at just under £100. If you're in the market for a new backpack, you may also want to look through the selection offered by the brands: The North Face, Berghaus, Marmot and Vango."
99,"Nicola - 11/06/15 The North Face Tallac is a medium sized 24 l backpack that is ideal for carrying books to school, short day trips, or for use as a hand luggage item while travelling. The moulded and padded back panels allow for a large amount of ventilation while the bag is being carried and the well-padded shoulder straps also integrate breathable panels where they're most needed to add to the comfortable carrying experience. For grab and go moments, the heavily padded top carrying handle provides ample protection for your fingers.There is a small, fleece-lined sunglasses pocket right in the front of the pack that can alternatively be used to store your smartphone or music player, while the two main compartments offer a number of storage options. The organisational dividers in the small front compartment are ideal for packing in pens, a notebook and small electronics like a calculator. The larger compartment integrates a laptop divider such that your laptop won't bounce around next to your other belongings. A4 work books and folders can easily be carried in this pack for use at university or on the job.The fabrics used in the creation of this item are hard-wearing and water repellent to keep your items safe and to ensure that the Tallac will keep up with you over a number of years of use. A removable sternum strap is a valuable perk for keeping your load comfortably settled on your back when you've got a heavier-than-normal load to haul around. The North Face produces this pack in a variety of colour combinations that will integrate into your life and mesh with your personal style."
100,"Our editorial team - 30/07/15 The North Face Cinder Pack 32 is a technical sports rucksack designed specifically for outdoor climbing. It is extremely durable, with reviewers noting that even after some serious drops and scraps, the pack remains unscathed. It is built to handle serious abuse plus, it boasts an array of design features to keep a day on the crag as simple and straightforward as possible.The pack is designed all types of climbing gear. It can stand on it's own, thanks to a reinforced, square base, making for easy loading, and has a neat fit for the wearer. The back panel is constructed from perforated, foam panels, designed to increase air circulation in this area when the bag is worn. There are three models available, a 55 L version, a 32 L model, listed above, and a 40 L one. Both the 55 and 32 models have flip lids, and the 40 L pack has a roll top closure. 850 denier nylon is the fabric used for the pack's outer, which is very strong and lasting.A removable hip belt is incorporated into the structure of the bag, and this sports a metal buckle that will not break or scratch easily when the wearer is scaling a rock face, for instance. The shoulder straps are also built into the frame of the bag, thus strengthening the design further. 3 load-bearing haul points are also present on the outside of the pack, so hauling it in awkward or tight spots should not pose an issue. This again reflects The North Face's aim to create something of simplicity and durability that caters specifically to the needs of the sport.Users of the North Face Cinder Pack are pleased by the fact that this backpack was built with the particular needs of climbers in mind. It caters very much to the sport and is a valuable piece of equipment. Items from this brand generally tend to be of high quality and last well, whatever they are made for. If a larger backpack is required, which may be the case if you regularly go on longer climbing trips of a week or so, the 40 and 52 litre Cinder models are worth a look."
101,"The Lowe Alpine Diran 65:75 is a large trekking rucksack containing a whopping volume of 75 litres. This beast is absolutely packed with features, assuring the user real bang for their buck. Many of these features are technical details that would normally be found only on high-end expedition packs, but they are also offered on this budget-friendly pack, proving real value for money.This backpack is manufactured using the lightweight and durable 300D nail-head fabric, offering a structurally strong backpack that is protected against the elements. The large waist strap and shoulder strap are extra padded to provide more comfort to the wearer, and along with an adjustable chest strap, these components offer a more tight fitting backpack.Thanks to the Lowe Alpine Axiom 2 back system that this bag comes equipped with, wearing it is an extremely comfortable and adjustable experience. The back panel is moulded and contains a lightweight sprung steel frame, providing support along with flexibility. Sculpted into this panel are very particular vents that allow for the escape of hot air and water vapour ensuring the user a cool ride.Another feature of the Axiom 2 back system that sets it apart from the rest, is the shoulder strap adjustment function. This attribute really improves the balance of weight from the top of your shoulders down to the waist. When the straps are placed around your shoulders, one often finds the straps lift up, greatly affecting the balance of weight across your body. This is combated with pull strings that adjust the height of the strap connected to the upper sector of the bag, resulting in fit a that shapes around your shoulder perfectly."
